Unnamed: 0,origin_city,title,post_id,price,posted_time,posted_location,scraped_time,post_link,category,cat_code,likelihood_score
111,longisland,"Two Unique Antique Wood Frames, Oval",7799669023,60,5-Dec,Huntington,14/01/2025 22:20:50,https://longisland.craigslist.org/atq/d/huntington-two-unique-antique-wood/7799669023.html,antiques,ata,1
99,longisland,Antique Ship Schooner Anchor,7810330770,3000,11-Jan,East Islip,14/01/2025 22:18:25,https://longisland.craigslist.org/atq/d/east-islip-antique-ship-schooner-anchor/7810330770.html,antiques,ata,1
21,albany,Pink depression glasses,7811409793,100,18-Dec,Dorset,14/01/2025 11:52:35,https://albany.craigslist.org/atq/d/dorset-pink-depression-glasses/7811409793.html,antiques,ata,1
104,newyork,Antique Book,7807036203,0,30-Dec,MSG,15/01/2025 00:47:48,https://newyork.craigslist.org/mnh/atq/d/new-york-antique-book/7807036203.html,antiques,ata,1
77,newyork,"John Wayne ""The Shootish"" original 11""x14"" movie poster",7807094365,35,15-Dec,Manhattan,15/01/2025 00:52:59,https://newyork.craigslist.org/mnh/atq/d/brooklyn-john-wayne-the-shootish/7807094365.html,antiques,ata,1
13,albany,antique porcelain deli scale,7808799914,200,8-Dec,Readsboro VT,14/01/2025 11:52:58,https://albany.craigslist.org/atq/d/readsboro-antique-porcelain-deli-scale/7808799914.html,antiques,ata,1
17,syracuse,Antique child's CHAIR Duncan Phyfe Regency,7813674083,30,27-Dec,cazenovia ny,15/01/2025 11:19:52,https://syracuse.craigslist.org/atq/d/cazenovia-antique-childs-chair-duncan/7813674083.html,antiques,ata,5
17,newyork,1950s Johnson Chair Co. Lawyer Doctor Banker Rolling Office Arm Chair,7808833079,450,6-Jan,Armonk,15/01/2025 00:45:01,https://newyork.craigslist.org/wch/atq/d/armonk-1950s-johnson-chair-co-lawyer/7808833079.html,antiques,ata,5
24,albany,vintage pine bookcase,7803731481,35,17-Dec,,14/01/2025 11:52:35,https://albany.craigslist.org/atq/d/schenectady-vintage-pine-bookcase/7803731481.html,antiques,ata,5
96,buffalo,Taylor Tot Stroller - 1940â€™s,7817404636,75,11-Jan,West Falls,14/01/2025 14:01:01,https://buffalo.craigslist.org/atq/d/west-falls-taylor-tot-stroller/7817404636.html,antiques,ata,5
82,longisland,Vintage FB Rogers Silver Co Meat Serving Platter,7813498203,40,14-Jan,Oyster Bay,14/01/2025 22:17:36,https://longisland.craigslist.org/atq/d/oyster-bay-vintage-fb-rogers-silver-co/7813498203.html,antiques,ata,5
9,catskills,Surveyors level,7817745893,750,12-Jan,CATSKILL,14/01/2025 16:11:32,https://catskills.craigslist.org/atq/d/catskill-surveyors-level/7817745893.html,antiques,ata,1
92,hudsonvalley,Vintage / Antique Leather Top Gold Embossed End Table / Coffee Table,7806173371,60,7-Dec,"Middletown, NY",14/01/2025 19:45:39,https://hudsonvalley.craigslist.org/atq/d/middletown-vintage-antique-leather-top/7806173371.html,antiques,ata,10
64,newyork,Hudson River Frame,7804170596,0,20-Dec,Midtown West,15/01/2025 00:51:01,https://newyork.craigslist.org/mnh/atq/d/new-york-hudson-river-frame/7804170596.html,antiques,ata,1
117,rochester,Warehouse light fixture,7807992101,30,5-Dec,Canandaigua,15/01/2025 09:33:15,https://rochester.craigslist.org/atq/d/canandaigua-warehouse-light-fixture/7807992101.html,antiques,ata,5
20,albany,Concrete 2 core blocks with caps,7813319605,25,26-Dec,Amsterdam,14/01/2025 11:52:11,https://albany.craigslist.org/atq/d/amsterdam-concrete-core-blocks-with-caps/7813319605.html,antiques,ata,5
53,longisland,Vintage Pottery Candy/Nut Dish,7808405627,20,5-Jan,"Farmingville, NY",14/01/2025 22:19:13,https://longisland.craigslist.org/atq/d/farmingville-vintage-pottery-candy-nut/7808405627.html,antiques,ata,1
1,newyork,"Woody Allen Diane Keaton ""Sleeper"" original 8""x10"" movie poster",7814220322,10,30-Dec,Manhattan,15/01/2025 00:48:12,https://newyork.craigslist.org/mnh/atq/d/brooklyn-woody-allen-diane-keaton/7814220322.html,antiques,ata,1
88,newyork,English Large China Printed Plate Depicting a Pear's Print,7815753783,25,5-Jan,Chelsea,15/01/2025 00:45:25,https://newyork.craigslist.org/mnh/atq/d/new-york-english-large-china-printed/7815753783.html,antiques,ata,1
109,binghamton,Vintage Delft ashtray Holland,7810368732,10,14-Dec,Binghamton,14/01/2025 13:16:21,https://binghamton.craigslist.org/atq/d/binghamton-vintage-delft-ashtray-holland/7810368732.html,antiques,ata,1
15,rochester,DOUGH BOX,7814447269,275,8h ,"Ontario, NY",15/01/2025 09:30:29,https://rochester.craigslist.org/atq/d/ontario-center-dough-box/7814447269.html,antiques,ata,1
109,newyork,Danish Teak Dresser and Vanity by Peter Hvidt & Orla Molgaard-Nielsen,7811376973,1099,17-Dec,Upper East Side,15/01/2025 00:51:48,https://newyork.craigslist.org/mnh/atq/d/new-york-danish-teak-dresser-and-vanity/7811376973.html,antiques,ata,1
82,hudsonvalley,Oil Painting Girl Portrait Large 19thC,7815813864,18000,5-Jan,Stony Point,14/01/2025 19:44:27,https://hudsonvalley.craigslist.org/atq/d/garnerville-oil-painting-girl-portrait/7815813864.html,antiques,ata,1
23,newyork,"Marlene Dietrich ""Rancho Nortorious"" original 11""x14"" movie poster",7805645440,30,22-Dec,Manhattan,15/01/2025 00:50:37,https://newyork.craigslist.org/brk/atq/d/brooklyn-marlene-dietrich-rancho/7805645440.html,antiques,ata,1
65,syracuse,fox dress size m/L - $15,7804875835,0,22-Dec,,15/01/2025 11:19:52,https://syracuse.craigslist.org/atq/d/fulton-fox-dress-size-l-15/7804875835.html,antiques,ata,85
118,newyork,LAPTOP  ( New Chrome Book ) 4 SALE  NEW IN BOX,7818128228,95,13-Jan,Long Island,15/01/2025 00:40:14,https://newyork.craigslist.org/lgi/atq/d/west-hempstead-laptop-new-chrome-book/7818128228.html,antiques,ata,95
28,newyork,"HUGE 49""X36"" ANTIQUE NEOCLASSICAL STYLE PAINTING OF LOVERS IN GARDEN",7804896415,200,22-Dec,Upper East Side,15/01/2025 00:50:37,https://newyork.craigslist.org/mnh/atq/d/new-york-huge-49x36-antique/7804896415.html,antiques,ata,1
71,buffalo,"Leather miners helmet,German,very nice piece!",7808678191,114,8-Dec,East Aurora.NY,14/01/2025 14:02:35,https://buffalo.craigslist.org/atq/d/east-aurora-leather-miners/7808678191.html,antiques,ata,1
29,longisland,antique Game set,7811615370,125,12-Jan,"Farmingville, NY",14/01/2025 22:18:25,https://longisland.craigslist.org/atq/d/farmingville-antique-game-set/7811615370.html,antiques,ata,1
4,newyork,"Rod Steiger Claire Bloom ""3 Into 2 Won't Go"" original 8""x10"" photo",7807519190,10,30-Dec,Manhattan,15/01/2025 00:48:12,https://newyork.craigslist.org/mnh/atq/d/brooklyn-rod-steiger-claire-bloom-into/7807519190.html,antiques,ata,1
83,longisland,Antique Pitcher + 4 Glasses 1928-32,7817659848,50,12-Jan,"North Fork, LI",14/01/2025 22:18:25,https://longisland.craigslist.org/atq/d/aquebogue-antique-pitcher-glasses/7817659848.html,antiques,ata,1
60,newyork,"Lot of Assorted Vintage Mini Metal Cars, Figures, etc.",7817210150,20,5h ,Howard Beach,15/01/2025 00:39:02,https://newyork.craigslist.org/que/atq/d/howard-beach-lot-of-assorted-vintage/7817210150.html,antiques,ata,20
5,elmira,SET OF 4 LEXANI TERRAIN BEAST AT LT265/60R20 10PL ONLY $300,7810679676,300,12-Jan,ELMIRA,14/01/2025 17:20:07,https://elmira.craigslist.org/atq/d/elmira-set-of-lexani-terrain-beast-at/7810679676.html,antiques,ata,10
34,buffalo,VINTAGE MAPES TOYBOX WAGON STORAGE TRUNK BOX CIRCUS THEMED WHEELS,7806467207,200,30-Nov,Cheektowaga,14/01/2025 14:02:59,https://buffalo.craigslist.org/atq/d/buffalo-vintage-mapes-toybox-wagon/7806467207.html,antiques,ata,10
51,newyork,Industrial Double End Bench Grinder With Vacuum Blower Cabinet,7811769299,1200,13-Jan,staten island,15/01/2025 00:40:38,https://newyork.craigslist.org/stn/atq/d/staten-island-industrial-double-end/7811769299.html,antiques,ata,10
89,newyork,FUN FINE SILVER NAUTICAL CHARM BRACELET,7813276475,59,26-Dec,Financial District,15/01/2025 00:49:24,https://newyork.craigslist.org/mnh/atq/d/new-york-fun-fine-silver-nautical-charm/7813276475.html,antiques,ata,10
48,syracuse,Syracuse china,7816268443,145,7-Jan,,15/01/2025 11:19:06,https://syracuse.craigslist.org/atq/d/syracuse-syracuse-china/7816268443.html,antiques,ata,1
93,rochester,Antique Wooden Crib,7811909504,20,19-Dec,Victor,15/01/2025 09:32:52,https://rochester.craigslist.org/atq/d/victor-antique-wooden-crib/7811909504.html,antiques,ata,1
95,albany,Vintage wooden shoe forms,7808421296,45,5-Jan,Glenville,14/01/2025 11:51:22,https://albany.craigslist.org/atq/d/schenectady-vintage-wooden-shoe-forms/7808421296.html,antiques,ata,1
84,newyork,SMOKING TOBACCO VINTAGE PIPE COLLECTION,7811552204,10000,12-Jan,Brooklyn,15/01/2025 00:41:26,https://newyork.craigslist.org/brk/atq/d/brooklyn-smoking-tobacco-vintage-pipe/7811552204.html,antiques,ata,1
16,longisland,Freshmaster Freezer,7817849050,250,12-Jan,Port Jefferson,14/01/2025 22:18:25,https://longisland.craigslist.org/atq/d/port-jefferson-freshmaster-freezer/7817849050.html,antiques,ata,1
64,albany,set of 1976 Anchor Hocking Bicentennial Ocean Spray Glass Carafe,7811085664,20,7-Jan,DELANSON,14/01/2025 11:51:22,https://albany.craigslist.org/atq/d/delanson-set-of-1976-anchor-hocking/7811085664.html,antiques,ata,1
19,catskills,Old Solid Wooden Front Door with Glass,7809217874,75,3-Jan,Kingston,14/01/2025 16:11:32,https://catskills.craigslist.org/atq/d/kingston-old-solid-wooden-front-door/7809217874.html,antiques,ata,1
69,longisland,Safety can,7814753888,20,12-Jan,Center Moriches,14/01/2025 22:18:25,https://longisland.craigslist.org/atq/d/center-moriches-safety-can/7814753888.html,antiques,ata,1
71,utica,Antique menâ€™s AVON cologne bottles,7812729978,30,23-Dec,Verona,15/01/2025 13:31:22,https://utica.craigslist.org/atq/d/verona-antique-mens-avon-cologne-bottles/7812729978.html,antiques,ata,1
0,newyork,McCormick Wood Herbs and Spices Rack,7818338141,40,8h ,westchester,15/01/2025 00:39:26,https://newyork.craigslist.org/wch/atq/d/white-plains-mccormick-wood-herbs-and/7818338141.html,antiques,ata,1
0,ithaca,COLLECTABLE SERVING TRAYS,7816298020,150,13-Jan,Dryden ny,14/01/2025 21:40:52,https://ithaca.craigslist.org/atq/d/dryden-collectable-serving-trays/7816298020.html,antiques,ata,1
64,newyork,"Trunk, WWII Army foot locker",7811741218,100,19-Dec,"Brooklyn, NY",15/01/2025 00:51:24,https://newyork.craigslist.org/brk/atq/d/trunk-wwii-army-foot-locker/7811741218.html,antiques,ata,1
51,albany,"Antique logo wood hanger, ""French Dry Cleaning""",7803065180,6,14-Dec,albany,14/01/2025 11:52:35,https://albany.craigslist.org/atq/d/albany-antique-logo-wood-hanger-french/7803065180.html,antiques,ata,5
33,buffalo,"1960s Anchor Hocking ""Primrose"" 6 Baking Dishes >w Original Labels",7817473789,65,13-Jan,Buffalo   Union and Walden,14/01/2025 14:00:34,https://buffalo.craigslist.org/atq/d/buffalo-1960s-anchor-hocking-primrose/7817473789.html,antiques,ata,25
9,newyork,Vintage 4 Airs music box.,7805753502,150,16-Dec,Sunnyside,15/01/2025 00:52:35,https://newyork.craigslist.org/que/atq/d/sunnyside-vintage-airs-music-box/7805753502.html,antiques,ata,1
101,newyork,"7 VINTAGE CHINESE CLOISONNE DECORATIVE ITEMS - VASES, BOX, PENDANTS",7814524058,70,11-Jan,Upper East Side,15/01/2025 00:42:14,https://newyork.craigslist.org/mnh/atq/d/new-york-vintage-chinese-cloisonne/7814524058.html,antiques,ata,1
29,ithaca,Dresser,7811201070,550,5-Jan,Ithaca,14/01/2025 21:40:52,https://ithaca.craigslist.org/atq/d/ithaca-dresser/7811201070.html,antiques,ata,1
61,newyork,Art Deco Mirror,7818174473,65,14-Jan,"Tarrytown, NY",15/01/2025 00:39:50,https://newyork.craigslist.org/wch/atq/d/tarrytown-art-deco-mirror/7818174473.html,antiques,ata,1
73,albany,Ford Solid Bronze Belt Buckle UB Vintage,7810081866,83,13-Dec,Niskayuna Starbucks,14/01/2025 11:52:35,https://albany.craigslist.org/atq/d/schenectady-ford-solid-bronze-belt/7810081866.html,antiques,ata,1
43,newyork,Vintage 1936 Stratford Junior High School Book Signed,7814174879,20,29-Dec,Shelton,15/01/2025 00:48:12,https://newyork.craigslist.org/fct/atq/d/shelton-vintage-1936-stratford-junior/7814174879.html,antiques,ata,1
71,hudsonvalley,Ceramic rose teapot,7808469467,10,5-Jan,Woodstock,14/01/2025 19:44:51,https://hudsonvalley.craigslist.org/atq/d/woodstock-ceramic-rose-teapot/7808469467.html,antiques,ata,1
36,rochester,Fraunfelter China Co. #387 4-Piece Coffee/Tea Pot,7818362738,95,14-Jan,Rush,15/01/2025 09:30:29,https://rochester.craigslist.org/atq/d/honeoye-falls-fraunfelter-china-co/7818362738.html,antiques,ata,5
32,newyork,Lenox bowl,7816420176,50,7-Jan,queens,15/01/2025 00:44:38,https://newyork.craigslist.org/que/atq/d/ozone-park-lenox-bowl/7816420176.html,antiques,ata,1
102,newyork,Bell and Howell Super 8 Projector,7812051859,75,20-Dec,brooklyn,15/01/2025 00:51:01,https://newyork.craigslist.org/brk/atq/d/brooklyn-bell-and-howell-super-projector/7812051859.html,antiques,ata,1
34,buffalo,"Vintage 1982 TMK 5"" TV AC/DC - retro gaming CRT tube television",7812494072,25,12-Jan,Blasdell,14/01/2025 14:01:01,https://buffalo.craigslist.org/atq/d/buffalo-vintage-1982-tmk-tv-ac-dc-retro/7812494072.html,antiques,ata,1
4,longisland,Vintage Drafting/Drawing Tools,7809244172,40,7-Jan,"Farmingville , NY",14/01/2025 22:19:13,https://longisland.craigslist.org/atq/d/farmingville-vintage-drafting-drawing/7809244172.html,antiques,ata,1
86,ithaca,Beautiful Unusual Antique Walnut Hanging Wall Mirror With Rosettes,7801746089,75,11-Dec,Lansing,14/01/2025 21:40:52,https://ithaca.craigslist.org/atq/d/lansing-beautiful-unusual-antique/7801746089.html,antiques,ata,1
15,oneonta,antique usable office safe,7806824298,200,1-Dec,Fly Creek,15/01/2025 07:17:08,https://oneonta.craigslist.org/atq/d/fly-creek-antique-usable-office-safe/7806824298.html,antiques,ata,1
104,newyork,"Joan Crawford Wendell Corey ""Harriet Craig"" original 11""x14"" poster",7813874142,30,28-Dec,Manhattan,15/01/2025 00:48:36,https://newyork.craigslist.org/brk/atq/d/brooklyn-joan-crawford-wendell-corey/7813874142.html,antiques,ata,1
78,newyork,Beautiful Oak Macey Barrister Bookcase Section,7811494042,45,18-Dec,Kew Gardens,15/01/2025 00:51:48,https://newyork.craigslist.org/que/atq/d/kew-gardens-beautiful-oak-macey/7811494042.html,antiques,ata,1
62,syracuse,OIL   CONTAINERS,7812587097,200,22-Dec,West Monroe,15/01/2025 11:19:29,https://syracuse.craigslist.org/atq/d/syracuse-oil-containers/7812587097.html,antiques,ata,5
111,newyork,Pedal Car Fire Truck,7812042721,200,20-Dec,queens,15/01/2025 00:51:01,https://newyork.craigslist.org/que/atq/d/howard-beach-pedal-car-fire-truck/7812042721.html,antiques,ata,5
106,longisland,Rose China,7810744860,60,11-Jan,Islip,14/01/2025 22:18:49,https://longisland.craigslist.org/atq/d/centereach-rose-china/7810744860.html,antiques,ata,5
43,hudsonvalley,EARLY CANNONBALL CANISTER GRAPE SHOT - ONLY 5 LEFT,7813503763,25,14-Jan,SAUGERTIES,14/01/2025 19:43:40,https://hudsonvalley.craigslist.org/atq/d/saugerties-early-cannonball-canister/7813503763.html,antiques,ata,75
18,rochester,Antique church lighting,7815151184,325,12-Jan,Rochester,15/01/2025 09:31:17,https://rochester.craigslist.org/atq/d/rochester-antique-church-lighting/7815151184.html,antiques,ata,5
69,ithaca,Built in book case,7811232815,275,17-Dec,Ithaca,14/01/2025 21:40:52,https://ithaca.craigslist.org/atq/d/ithaca-built-in-book-case/7811232815.html,antiques,ata,1
17,newyork,Sid Maurer ORIGINAL POP ART All Come w/ C.O.A. is 1 of 1,7811922163,7995,19-Dec,New York,15/01/2025 00:51:24,https://newyork.craigslist.org/mnh/atq/d/new-york-sid-maurer-original-pop-art/7811922163.html,antiques,ata,1
67,newyork,SUPER GIFT FOR HER Victorian Silver Cameo Stunning,7811676874,145,26-Dec,Financial District,15/01/2025 00:49:24,https://newyork.craigslist.org/mnh/atq/d/new-york-super-gift-for-her-victorian/7811676874.html,antiques,ata,10
23,buffalo,Vintage 1970s Heineken Beer Large Display > Like New,7801753650,115,12-Dec,Union and Walden,14/01/2025 14:02:35,https://buffalo.craigslist.org/atq/d/buffalo-vintage-1970s-heineken-beer/7801753650.html,antiques,ata,5
118,newyork,Vintage Earthenware Planter,7815705786,15,4-Jan,Gramercy,15/01/2025 00:45:25,https://newyork.craigslist.org/mnh/atq/d/new-york-vintage-earthenware-planter/7815705786.html,antiques,ata,1
23,hudsonvalley,Antique plant stands,7805441109,40,20-Dec,Wallkill,14/01/2025 19:45:15,https://hudsonvalley.craigslist.org/atq/d/wallkill-antique-plant-stands/7805441109.html,antiques,ata,1
6,longisland,Croc and jugs,7809250683,20,10-Dec,Miller place,14/01/2025 22:20:50,https://longisland.craigslist.org/atq/d/miller-place-croc-and-jugs/7809250683.html,antiques,ata,1
49,albany,Antique Tire Pump,7810833072,25,11-Jan,Guilderland,14/01/2025 11:50:58,https://albany.craigslist.org/atq/d/schenectady-antique-tire-pump/7810833072.html,antiques,ata,1
109,newyork,Pair of Antique KPM Figurines,7804929043,625,22-Dec,Upper East Side,15/01/2025 00:50:12,https://newyork.craigslist.org/mnh/atq/d/pair-of-antique-kpm-figurines/7804929043.html,antiques,ata,1
110,newyork,"Vintage Villeroy & Boch Etched Crystal Vase (12.25"")",7815402288,70,3-Jan,Brooklyn,15/01/2025 00:45:49,https://newyork.craigslist.org/que/atq/d/brooklyn-vintage-villeroy-boch-etched/7815402288.html,antiques,ata,1
31,albany,Thomas Webb England Match Holder with Striker or Paperweight,7818133342,90,13-Jan,Niskayuna Starbucks,14/01/2025 11:50:35,https://albany.craigslist.org/atq/d/schenectady-thomas-webb-england-match/7818133342.html,antiques,ata,1
35,albany,Mahogany Empire Mirror,7818113485,90,13-Jan,Niskayuna,14/01/2025 11:50:35,https://albany.craigslist.org/atq/d/schenectady-mahogany-empire-mirror/7818113485.html,antiques,ata,1
108,newyork,Mid Century Pierced Teak Wood 4-Panel Floor Screen Room Divider,7813075071,950,12-Jan,Armonk,15/01/2025 00:41:50,https://newyork.craigslist.org/wch/atq/d/armonk-mid-century-pierced-teak-wood/7813075071.html,antiques,ata,1
31,newyork,Genuine 1960â€™s mink Stole,7811577496,700,18-Dec,New York,15/01/2025 00:51:48,https://newyork.craigslist.org/mnh/atq/d/new-york-genuine-1960s-mink-stole/7811577496.html,antiques,ata,1
17,binghamton,VINTAGE FROSTED CHANDELIER GLOBES 5 FOR,7814232110,10,13-Jan,APALACHIN,14/01/2025 13:15:57,https://binghamton.craigslist.org/atq/d/apalachin-vintage-frosted-chandelier/7814232110.html,antiques,ata,1
4,rochester,ANTIQUE JAEGAR PORTABLE TACHOMETER,7815557190,100,4-Jan,"ROCHESTER, N.Y.",15/01/2025 09:32:04,https://rochester.craigslist.org/atq/d/rochester-antique-jaegar-portable/7815557190.html,antiques,ata,1
49,newyork,Vintage Cemar ceramic cabbage platter,7817877181,70,13-Jan,White Plains,15/01/2025 00:41:02,https://newyork.craigslist.org/wch/atq/d/white-plains-vintage-cemar-ceramic/7817877181.html,antiques,ata,1
43,newyork,ANTIQUE FURNITURE SIDEBAR,7814753508,400,1-Jan,queens,15/01/2025 00:47:00,https://newyork.craigslist.org/que/atq/d/howard-beach-antique-furniture-sidebar/7814753508.html,antiques,ata,1
17,chautauqua,MARBEL BASE LAMP&SHADE,7805439887,28,25-Dec,,14/01/2025 16:46:04,https://chautauqua.craigslist.org/atq/d/erie-marbel-base-lampshade/7805439887.html,antiques,ata,1
84,rochester,Antique Dresser Mirror,7802208855,20,9-Dec,,15/01/2025 09:33:15,https://rochester.craigslist.org/atq/d/rochester-antique-dresser-mirror/7802208855.html,antiques,ata,1
60,newyork,Antique paintings in Gilt frames,7808079799,0,4-Jan,Gramercy Park NYC,15/01/2025 00:45:49,https://newyork.craigslist.org/mnh/atq/d/new-york-antique-paintings-in-gilt/7808079799.html,antiques,ata,10
